Seconds;mV
589.348;0.245
589.352;0.230
589.356;0.250
589.360;0.260
589.364;0.250
589.368;0.230
589.372;0.230
589.376;0.235
589.380;0.240
589.384;0.255
589.388;0.240
589.392;0.255
589.396;0.255
589.400;0.240
589.404;0.220
589.408;0.240
589.412;0.240
589.416;0.260
589.420;0.245
589.424;0.245
589.428;0.215
589.432;0.205
589.436;0.220
589.440;0.220
589.444;0.260
589.448;0.260
589.452;0.245
589.456;0.240
589.460;0.230
589.464;0.250
589.468;0.240
589.472;0.235
589.476;0.250
589.480;0.235
589.484;0.230
589.488;0.220
589.492;0.205
589.496;0.220
589.500;0.200
589.504;0.230
589.508;0.235
589.512;0.230
589.516;0.225
589.520;0.240
589.524;0.240
589.528;0.235
589.532;0.230
589.536;0.255
589.540;0.255
589.544;0.240
589.548;0.190
589.552;0.140
589.556;0.060
589.560;0.005
589.564;-0.045
589.568;-0.065
589.572;0.040
589.576;0.255
589.580;0.450
589.584;0.550
589.588;0.605
589.592;0.610
589.596;0.550
589.600;0.490
589.604;0.450
589.608;0.390
589.612;0.375
589.616;0.380
589.620;0.375
589.624;0.370
589.628;0.360
589.632;0.355
589.636;0.360
589.640;0.325
589.644;0.320
589.648;0.320
589.652;0.325
589.656;0.320
589.660;0.320
589.664;0.325
589.668;0.285
589.672;0.255
589.676;0.215
589.680;0.185
589.684;0.180
589.688;0.185
589.692;0.185
589.696;0.185
589.700;0.185
589.704;0.195
589.708;0.215
589.712;0.235
589.716;0.240
589.720;0.230
589.724;0.225
589.728;0.240
589.732;0.210
589.736;0.220
589.740;0.235
589.744;0.215
589.748;0.215
589.752;0.235
589.756;0.240
589.760;0.225
589.764;0.210
589.768;0.210
589.772;0.200
589.776;0.190
589.780;0.205
589.784;0.210
589.788;0.220
589.792;0.225
589.796;0.205
589.800;0.205
589.804;0.220
589.808;0.190
589.812;0.230
589.816;0.200
589.820;0.190
589.824;0.205
589.828;0.190
589.832;0.200
589.836;0.180
589.840;0.190
589.844;0.190
589.848;0.185
589.852;0.175
589.856;0.175
589.860;0.175
589.864;0.195
589.868;0.175
589.872;0.200
589.876;0.200
589.880;0.200
589.884;0.200
589.888;0.200
589.892;0.185
589.896;0.215
589.900;0.205
589.904;0.225
589.908;0.210
589.912;0.215
589.916;0.225
589.920;0.225
589.924;0.230
589.928;0.215
589.932;0.210
589.936;0.215
589.940;0.215
589.944;0.225
589.948;0.215
589.952;0.190
589.956;0.220
589.960;0.235
589.964;0.210
589.968;0.230
589.972;0.215
589.976;0.200
589.980;0.205
589.984;0.195
589.988;0.200
589.992;0.215
589.996;0.200
590.000;0.220
590.004;0.200
590.008;0.195
590.012;0.200
590.016;0.195
590.020;0.200
590.024;0.225
590.028;0.205
590.032;0.205
590.036;0.205
590.040;0.200
590.044;0.200
590.048;0.200
590.052;0.210
590.056;0.220
590.060;0.205
590.064;0.195
590.068;0.215
590.072;0.225
590.076;0.205
590.080;0.205
590.084;0.210
590.088;0.195
590.092;0.195
590.096;0.200
590.100;0.225
590.104;0.210
590.108;0.225
590.112;0.215
590.116;0.225
590.120;0.225
590.124;0.210
590.128;0.210
590.132;0.210
590.136;0.210
590.140;0.210
590.144;0.225
590.148;0.225
590.152;0.220
590.156;0.210
590.160;0.220
590.164;0.205
590.168;0.220
590.172;0.215
590.176;0.205
590.180;0.220
590.184;0.230
590.188;0.225
590.192;0.220
590.196;0.215
590.200;0.195
590.204;0.230
590.208;0.235
590.212;0.245
590.216;0.240
590.220;0.235
590.224;0.235
590.228;0.230
590.232;0.230
590.236;0.220
590.240;0.205
590.244;0.235
590.248;0.235
590.252;0.240
590.256;0.230
590.260;0.245
590.264;0.255
590.268;0.240
590.272;0.245
590.276;0.235
590.280;0.235
590.284;0.225
590.288;0.225
590.292;0.240
590.296;0.225
590.300;0.225
590.304;0.215
590.308;0.230
590.312;0.235
590.316;0.230
590.320;0.235
590.324;0.245
590.328;0.225
590.332;0.240
590.336;0.240
590.340;0.240
590.344;0.235
590.348;0.220
590.352;0.185
590.356;0.145
590.360;0.065
590.364;0.015
590.368;-0.055
590.372;-0.045
590.376;0.070
590.380;0.260
590.384;0.425
590.388;0.545
590.392;0.620
590.396;0.590
590.400;0.555
590.404;0.510
590.408;0.450
590.412;0.405
590.416;0.400
590.420;0.390
590.424;0.395
590.428;0.375
590.432;0.355
590.436;0.350
590.440;0.350
590.444;0.335
590.448;0.345
590.452;0.330
590.456;0.330
590.460;0.350
590.464;0.335
590.468;0.290
590.472;0.295
590.476;0.270
590.480;0.225
590.484;0.185
590.488;0.190
590.492;0.185
590.496;0.175
590.500;0.175
590.504;0.190
590.508;0.220
590.512;0.235
590.516;0.240
590.520;0.250
590.524;0.260
590.528;0.260
590.532;0.270
590.536;0.255
590.540;0.250
590.544;0.255
590.548;0.265
590.552;0.240
590.556;0.260
590.560;0.270
590.564;0.260
590.568;0.250
590.572;0.255
590.576;0.220
590.580;0.245
590.584;0.245
590.588;0.250
590.592;0.225
590.596;0.235
590.600;0.235
590.604;0.225
590.608;0.240
590.612;0.230
590.616;0.230
590.620;0.230
590.624;0.240
590.628;0.225
590.632;0.230
590.636;0.215
590.640;0.215
590.644;0.210
590.648;0.215
590.652;0.210
590.656;0.230
590.660;0.215
590.664;0.235
590.668;0.240
590.672;0.230
590.676;0.215
590.680;0.235
590.684;0.225
590.688;0.235
590.692;0.240
590.696;0.220
590.700;0.250
590.704;0.250
590.708;0.240
590.712;0.250
590.716;0.240
590.720;0.240
590.724;0.235
590.728;0.220
590.732;0.220
590.736;0.230
590.740;0.230
590.744;0.230
590.748;0.225
590.752;0.230
590.756;0.225
590.760;0.225
590.764;0.210
590.768;0.225
590.772;0.200
590.776;0.215
590.780;0.215
590.784;0.200
590.788;0.200
590.792;0.215
590.796;0.200
590.800;0.195
590.804;0.195
590.808;0.220
590.812;0.205
590.816;0.205
590.820;0.200
590.824;0.210
590.828;0.210
590.832;0.195
590.836;0.220
590.840;0.220
590.844;0.205
590.848;0.195
590.852;0.185
590.856;0.210
590.860;0.210
590.864;0.210
590.868;0.215
590.872;0.215
590.876;0.195
590.880;0.200
590.884;0.235
590.888;0.215
590.892;0.210
590.896;0.200
590.900;0.230
590.904;0.180
590.908;0.195
590.912;0.215
590.916;0.210
590.920;0.220
590.924;0.225
590.928;0.235
590.932;0.210
590.936;0.215
590.940;0.205
590.944;0.210
590.948;0.205
590.952;0.210
590.956;0.195
590.960;0.200
590.964;0.205
590.968;0.220
590.972;0.190
590.976;0.200
590.980;0.200
590.984;0.215
590.988;0.225
590.992;0.235
590.996;0.220
591.000;0.210
591.004;0.250
591.008;0.235
591.012;0.255
591.016;0.235
591.020;0.250
591.024;0.220
591.028;0.235
591.032;0.240
591.036;0.240
591.040;0.240
591.044;0.240
591.048;0.240
591.052;0.225
591.056;0.225
591.060;0.240
591.064;0.205
591.068;0.220
591.072;0.245
591.076;0.235
591.080;0.220
591.084;0.235
591.088;0.235
591.092;0.205
591.096;0.225
591.100;0.240
591.104;0.230
591.108;0.225
591.112;0.230
591.116;0.230
591.120;0.225
591.124;0.215
591.128;0.220
591.132;0.220
591.136;0.230
591.140;0.235
591.144;0.215
591.148;0.240
591.152;0.225
591.156;0.225
591.160;0.230
591.164;0.230
591.168;0.210
591.172;0.210
591.176;0.170
591.180;0.100
591.184;0.050
591.188;-0.035
591.192;-0.110
591.196;-0.105
591.200;0.020
591.204;0.265
591.208;0.445
591.212;0.570
591.216;0.640
591.220;0.655
591.224;0.615
591.228;0.565
591.232;0.510
591.236;0.450
591.240;0.445
591.244;0.455
591.248;0.410
591.252;0.415
591.256;0.405
591.260;0.365
591.264;0.365
591.268;0.355
591.272;0.380
591.276;0.365
591.280;0.365
591.284;0.360
591.288;0.345
591.292;0.335
591.296;0.310
591.300;0.280
591.304;0.275
591.308;0.240
591.312;0.215
591.316;0.215
591.320;0.230
591.324;0.225
591.328;0.235
591.332;0.245
591.336;0.245
591.340;0.255
591.344;0.260
591.348;0.260
591.352;0.260
591.356;0.245
591.360;0.275
591.364;0.255
591.368;0.280
591.372;0.275
591.376;0.275
591.380;0.275
591.384;0.260
591.388;0.285
591.392;0.270
591.396;0.275
591.400;0.260
591.404;0.270
591.408;0.260
591.412;0.255
591.416;0.265
591.420;0.285
591.424;0.285
591.428;0.270
591.432;0.240
591.436;0.265
591.440;0.255
591.444;0.245
591.448;0.260
591.452;0.240
591.456;0.225
591.460;0.210
591.464;0.215
591.468;0.220
591.472;0.240
591.476;0.230
591.480;0.240
591.484;0.235
591.488;0.235
591.492;0.240
591.496;0.215
591.500;0.220
591.504;0.220
591.508;0.220
591.512;0.235
591.516;0.255
591.520;0.255
591.524;0.240
591.528;0.255
591.532;0.265
591.536;0.260
591.540;0.265
591.544;0.265
591.548;0.260
591.552;0.275
591.556;0.260
591.560;0.270
591.564;0.280
591.568;0.270
591.572;0.265
591.576;0.280
591.580;0.270
591.584;0.255
591.588;0.245
591.592;0.255
591.596;0.265
591.600;0.240
591.604;0.235
591.608;0.275
591.612;0.255
591.616;0.260
591.620;0.260
591.624;0.245
591.628;0.245
591.632;0.250
591.636;0.240
591.640;0.265
591.644;0.265
591.648;0.245
591.652;0.250
591.656;0.265
591.660;0.260
591.664;0.265
591.668;0.255
591.672;0.250
591.676;0.255
591.680;0.230
591.684;0.265
591.688;0.260
591.692;0.255
591.696;0.235
591.700;0.255
591.704;0.255
591.708;0.240
591.712;0.220
591.716;0.245
591.720;0.260
591.724;0.230
591.728;0.260
591.732;0.265
591.736;0.245
591.740;0.255
591.744;0.230
591.748;0.235
591.752;0.225
591.756;0.225
591.760;0.240
591.764;0.245
591.768;0.235
591.772;0.265
591.776;0.245
591.780;0.225
591.784;0.240
591.788;0.240
591.792;0.245
591.796;0.235
591.800;0.240
591.804;0.235
591.808;0.240
591.812;0.255
591.816;0.235
591.820;0.250
591.824;0.260
591.828;0.240
591.832;0.235
591.836;0.225
591.840;0.225
591.844;0.235
591.848;0.230
591.852;0.240
591.856;0.235
591.860;0.200
591.864;0.215
591.868;0.215
591.872;0.220
591.876;0.215
591.880;0.225
591.884;0.220
591.888;0.205
591.892;0.210
591.896;0.220
591.900;0.200
591.904;0.235
591.908;0.220
591.912;0.235
591.916;0.210
591.920;0.230
591.924;0.230
591.928;0.220
591.932;0.210
591.936;0.240
591.940;0.230
591.944;0.210
591.948;0.225
591.952;0.215
591.956;0.215
591.960;0.205
591.964;0.215
591.968;0.220
591.972;0.230
591.976;0.185
591.980;0.215
591.984;0.180
591.988;0.115
591.992;0.050
591.996;-0.040
592.000;-0.090
592.004;-0.135
592.008;-0.040
592.012;0.195
592.016;0.410
592.020;0.540
592.024;0.605
592.028;0.655
592.032;0.605
592.036;0.550
592.040;0.490
592.044;0.460
592.048;0.430
592.052;0.425
592.056;0.390
592.060;0.380
592.064;0.380
592.068;0.400
592.072;0.375
592.076;0.335
592.080;0.350
592.084;0.370
592.088;0.330
592.092;0.330
592.096;0.330
592.100;0.335
592.104;0.295
592.108;0.290
592.112;0.255
592.116;0.230
592.120;0.200
592.124;0.210
592.128;0.200
592.132;0.180
592.136;0.210
592.140;0.215
592.144;0.225
592.148;0.235
592.152;0.245
592.156;0.235
592.160;0.235
592.164;0.240
592.168;0.260
592.172;0.255
592.176;0.250
592.180;0.260
592.184;0.225
592.188;0.260
592.192;0.240
592.196;0.250
592.200;0.270
592.204;0.245
592.208;0.245
592.212;0.255
592.216;0.260
592.220;0.250
592.224;0.255
592.228;0.240
592.232;0.230
592.236;0.215
592.240;0.220
592.244;0.250
592.248;0.255
592.252;0.235
592.256;0.225
592.260;0.220
592.264;0.235
592.268;0.220
592.272;0.215
592.276;0.215
592.280;0.220
592.284;0.215
592.288;0.220
592.292;0.235
592.296;0.215
592.300;0.210
592.304;0.220
592.308;0.215
592.312;0.230
592.316;0.230
592.320;0.245
592.324;0.250
592.328;0.255
592.332;0.255
592.336;0.275
592.340;0.260
592.344;0.275
592.348;0.265
592.352;0.265
592.356;0.265
592.360;0.275
592.364;0.275
592.368;0.255
592.372;0.275
592.376;0.275
592.380;0.265
592.384;0.280
592.388;0.265
592.392;0.255
592.396;0.260
592.400;0.275
592.404;0.255
592.408;0.270
592.412;0.225
592.416;0.250
592.420;0.260
592.424;0.235
592.428;0.260
592.432;0.260
592.436;0.250
592.440;0.260
592.444;0.255
592.448;0.260
592.452;0.245
592.456;0.265
592.460;0.265
592.464;0.255
592.468;0.255
592.472;0.250
592.476;0.260
592.480;0.240
592.484;0.260
592.488;0.245
592.492;0.250
592.496;0.240
592.500;0.250
592.504;0.250
592.508;0.270
592.512;0.255
592.516;0.250
592.520;0.250
592.524;0.255
592.528;0.260
592.532;0.245
592.536;0.260
592.540;0.245
592.544;0.250
592.548;0.240
592.552;0.245
592.556;0.250
592.560;0.255
592.564;0.250
592.568;0.275
592.572;0.255
592.576;0.260
592.580;0.230
592.584;0.265
592.588;0.275
592.592;0.270
592.596;0.275
592.600;0.255
592.604;0.275
592.608;0.255
592.612;0.265
592.616;0.275
592.620;0.280
592.624;0.265
592.628;0.280
592.632;0.260
592.636;0.260
592.640;0.260
592.644;0.285
592.648;0.310
592.652;0.280
592.656;0.275
592.660;0.270
592.664;0.250
592.668;0.255
592.672;0.250
592.676;0.260
592.680;0.275
592.684;0.275
592.688;0.260
592.692;0.260
592.696;0.255
592.700;0.260
592.704;0.260
592.708;0.265
592.712;0.260
592.716;0.245
592.720;0.250
592.724;0.250
592.728;0.255
592.732;0.250
592.736;0.250
592.740;0.230
592.744;0.245
592.748;0.260
592.752;0.240
592.756;0.240
592.760;0.225
592.764;0.235
592.768;0.240
592.772;0.255
592.776;0.250
592.780;0.220
592.784;0.210
592.788;0.170
592.792;0.130
592.796;0.080
592.800;0.000
592.804;-0.060
592.808;-0.080
592.812;0.010
592.816;0.240
592.820;0.475
592.824;0.620
592.828;0.685
592.832;0.720
592.836;0.690
592.840;0.625
592.844;0.550
592.848;0.515
592.852;0.465
592.856;0.440
592.860;0.445
592.864;0.435
592.868;0.410
592.872;0.400
592.876;0.375
592.880;0.375
592.884;0.330
592.888;0.340
592.892;0.360
592.896;0.360
592.900;0.330
592.904;0.340
592.908;0.345
592.912;0.270
592.916;0.260
592.920;0.230
592.924;0.210
592.928;0.200
592.932;0.195
592.936;0.185
592.940;0.200
592.944;0.200
592.948;0.215
592.952;0.215
592.956;0.220
592.960;0.215
592.964;0.205
592.968;0.210
592.972;0.210
592.976;0.205
592.980;0.210
592.984;0.210
592.988;0.215
592.992;0.220
592.996;0.195
593.000;0.220
593.004;0.215
593.008;0.200
593.012;0.180
593.016;0.210
593.020;0.195
593.024;0.210
593.028;0.205
593.032;0.195
593.036;0.190
593.040;0.190
593.044;0.205
593.048;0.190
593.052;0.180
593.056;0.175
593.060;0.170
593.064;0.175
593.068;0.180
593.072;0.160
593.076;0.160
593.080;0.155
593.084;0.175
593.088;0.180
593.092;0.145
593.096;0.180
593.100;0.160
593.104;0.190
593.108;0.175
593.112;0.195
593.116;0.185
593.120;0.200
593.124;0.195
593.128;0.220
593.132;0.205
593.136;0.220
593.140;0.210
593.144;0.185
593.148;0.210
593.152;0.210
593.156;0.215
593.160;0.235
593.164;0.235
593.168;0.220
593.172;0.215
593.176;0.245
593.180;0.215
593.184;0.230
593.188;0.225
593.192;0.220
593.196;0.230
593.200;0.200
593.204;0.215
593.208;0.220
593.212;0.225
593.216;0.215
593.220;0.215
593.224;0.215
593.228;0.220
593.232;0.215
593.236;0.220
593.240;0.220
593.244;0.220
593.248;0.225
593.252;0.225
593.256;0.220
593.260;0.220
593.264;0.220
593.268;0.215
593.272;0.230
593.276;0.240
593.280;0.215
593.284;0.235
593.288;0.235
593.292;0.255
593.296;0.255
593.300;0.245
593.304;0.245
593.308;0.255
593.312;0.250
593.316;0.265
593.320;0.260
593.324;0.255
593.328;0.235
593.332;0.240
593.336;0.265
593.340;0.255
593.344;0.250
593.348;0.265
593.352;0.240
593.356;0.265
593.360;0.265
593.364;0.265
593.368;0.255
593.372;0.265
593.376;0.250
593.380;0.245
593.384;0.270
593.388;0.250
593.392;0.290
593.396;0.270
593.400;0.270
593.404;0.295
593.408;0.290
593.412;0.255
593.416;0.285
593.420;0.295
593.424;0.275
593.428;0.275
593.432;0.295
593.436;0.295
593.440;0.280
593.444;0.285
593.448;0.275
593.452;0.275
593.456;0.285
593.460;0.300
593.464;0.285
593.468;0.300
593.472;0.255
593.476;0.270
593.480;0.260
593.484;0.265
593.488;0.275
593.492;0.285
593.496;0.260
593.500;0.245
593.504;0.250
593.508;0.245
593.512;0.250
593.516;0.255
593.520;0.255
593.524;0.260
593.528;0.220
593.532;0.250
593.536;0.230
593.540;0.235
593.544;0.235
593.548;0.250
593.552;0.255
593.556;0.235
593.560;0.225
593.564;0.225
593.568;0.235
593.572;0.240
593.576;0.225
593.580;0.225
593.584;0.215
593.588;0.200
593.592;0.200
593.596;0.170
593.600;0.115
593.604;0.045
593.608;-0.030
593.612;-0.080
593.616;-0.115
593.620;-0.025
593.624;0.180
593.628;0.435
593.632;0.595
593.636;0.640
593.640;0.655
593.644;0.610
593.648;0.525
593.652;0.460
593.656;0.430
593.660;0.415
593.664;0.410
593.668;0.375
593.672;0.370
593.676;0.335
593.680;0.330
593.684;0.310
593.688;0.335
593.692;0.320
593.696;0.320
593.700;0.320
593.704;0.310
593.708;0.290
593.712;0.280
593.716;0.265
593.720;0.245
593.724;0.210
593.728;0.195
593.732;0.175
593.736;0.175
593.740;0.160
593.744;0.155
593.748;0.145
593.752;0.180
593.756;0.200
593.760;0.180
593.764;0.195
593.768;0.190
593.772;0.205
593.776;0.185
593.780;0.210
593.784;0.195
593.788;0.190
593.792;0.205
593.796;0.225
593.800;0.205
593.804;0.215
593.808;0.220
593.812;0.195
593.816;0.205
593.820;0.195
593.824;0.185
593.828;0.195
593.832;0.175
593.836;0.155
593.840;0.180
593.844;0.210
593.848;0.185
593.852;0.185
593.856;0.185
593.860;0.195
593.864;0.175
593.868;0.175
593.872;0.185
593.876;0.180
593.880;0.180
593.884;0.150
593.888;0.160
593.892;0.155
593.896;0.160
593.900;0.160
593.904;0.145
593.908;0.135
593.912;0.160
593.916;0.170
593.920;0.180
593.924;0.185
593.928;0.205
593.932;0.180
593.936;0.190
593.940;0.195
593.944;0.195
593.948;0.205
593.952;0.205
593.956;0.195
593.960;0.205
593.964;0.200
593.968;0.210
593.972;0.195
593.976;0.205
593.980;0.230
593.984;0.220
593.988;0.185
593.992;0.190
593.996;0.205
594.000;0.185
594.004;0.190
594.008;0.210
594.012;0.200
594.016;0.200
594.020;0.200
594.024;0.205
594.028;0.180
594.032;0.175
594.036;0.195
594.040;0.210
594.044;0.185
594.048;0.195
594.052;0.170
594.056;0.185
594.060;0.195
594.064;0.200
594.068;0.185
594.072;0.205
594.076;0.205
594.080;0.200
594.084;0.200
594.088;0.190
594.092;0.205
594.096;0.195
594.100;0.200
594.104;0.200
594.108;0.200
594.112;0.200
594.116;0.215
594.120;0.230
594.124;0.190
594.128;0.200
594.132;0.200
594.136;0.210
594.140;0.200
594.144;0.190
594.148;0.205
594.152;0.200
594.156;0.190
594.160;0.200
594.164;0.190
594.168;0.210
594.172;0.200
594.176;0.200
594.180;0.195
594.184;0.215
594.188;0.195
594.192;0.225
594.196;0.215
594.200;0.220
594.204;0.225
594.208;0.215
594.212;0.215
594.216;0.210
594.220;0.205
594.224;0.215
594.228;0.235
594.232;0.245
594.236;0.240
594.240;0.230
594.244;0.225
594.248;0.220
594.252;0.225
594.256;0.220
594.260;0.240
594.264;0.240
594.268;0.230
594.272;0.220
594.276;0.210
594.280;0.220
594.284;0.195
594.288;0.240
594.292;0.210
594.296;0.240
594.300;0.220
594.304;0.210
594.308;0.205
594.312;0.220
594.316;0.240
594.320;0.220
594.324;0.210
594.328;0.220
594.332;0.190
594.336;0.190
594.340;0.215
594.344;0.225
594.348;0.220
594.352;0.220
594.356;0.205
594.360;0.205
594.364;0.210
594.368;0.200
594.372;0.235
594.376;0.225
594.380;0.210
594.384;0.215
594.388;0.205
594.392;0.200
594.396;0.190
594.400;0.170
594.404;0.125
594.408;0.070
594.412;-0.005
594.416;-0.070
594.420;-0.105
594.424;-0.045
594.428;0.140
594.432;0.410
594.436;0.560
594.440;0.665
594.444;0.665
594.448;0.635
594.452;0.565
594.456;0.470
594.460;0.430
594.464;0.425
594.468;0.415
594.472;0.395
594.476;0.370
594.480;0.355
594.484;0.340
594.488;0.315
594.492;0.305
594.496;0.300
594.500;0.295
594.504;0.330
594.508;0.315
594.512;0.300
594.516;0.310
594.520;0.265
594.524;0.255
594.528;0.240
594.532;0.215
594.536;0.195
594.540;0.185
594.544;0.190
594.548;0.145
594.552;0.180
594.556;0.190
594.560;0.190
594.564;0.210
594.568;0.210
594.572;0.205
594.576;0.220
594.580;0.220
594.584;0.215
594.588;0.215
594.592;0.210
594.596;0.225
594.600;0.205
594.604;0.230
594.608;0.230
594.612;0.210
594.616;0.205
594.620;0.225
594.624;0.225
594.628;0.195
594.632;0.220
594.636;0.215
594.640;0.200
594.644;0.200
594.648;0.205
594.652;0.205
594.656;0.205
594.660;0.190
594.664;0.195
594.668;0.185
594.672;0.190
594.676;0.165
594.680;0.195
594.684;0.190
594.688;0.200
594.692;0.210
594.696;0.175
594.700;0.165
594.704;0.165
594.708;0.170
594.712;0.150
594.716;0.190
594.720;0.195
594.724;0.170
594.728;0.185
594.732;0.200
594.736;0.200
594.740;0.190
594.744;0.210
594.748;0.205
594.752;0.205
594.756;0.185
594.760;0.200
594.764;0.215
594.768;0.200
594.772;0.195
594.776;0.200
594.780;0.220
594.784;0.205
594.788;0.195
594.792;0.195
594.796;0.195
594.800;0.225
594.804;0.190
594.808;0.180
594.812;0.175
594.816;0.185
594.820;0.185
594.824;0.175
594.828;0.185
594.832;0.190
594.836;0.205
594.840;0.170
594.844;0.180
594.848;0.170
594.852;0.175
594.856;0.180
594.860;0.150
594.864;0.155
594.868;0.165
594.872;0.195
594.876;0.160
594.880;0.170
594.884;0.185
594.888;0.180
594.892;0.170
594.896;0.160
594.900;0.195
594.904;0.175
594.908;0.190
594.912;0.180
594.916;0.160
594.920;0.180
594.924;0.185
594.928;0.190
594.932;0.200
594.936;0.180
594.940;0.205
594.944;0.195
594.948;0.200
594.952;0.195
594.956;0.185
594.960;0.175
594.964;0.190
594.968;0.195
594.972;0.210
594.976;0.195
594.980;0.185
594.984;0.205
594.988;0.200
594.992;0.185
594.996;0.200
595.000;0.190
595.004;0.170
595.008;0.195
595.012;0.210
595.016;0.205
595.020;0.200
595.024;0.210
595.028;0.200
595.032;0.205
595.036;0.190
595.040;0.190
595.044;0.205
595.048;0.200
595.052;0.205
595.056;0.210
595.060;0.210
595.064;0.220
595.068;0.215
595.072;0.210
595.076;0.185
595.080;0.215
595.084;0.220
595.088;0.230
595.092;0.220
595.096;0.230
595.100;0.215
595.104;0.205
595.108;0.195
595.112;0.215
595.116;0.215
595.120;0.220
595.124;0.215
595.128;0.205
595.132;0.195
595.136;0.200
595.140;0.195
595.144;0.195
595.148;0.195
595.152;0.190
595.156;0.205
595.160;0.190
595.164;0.200
595.168;0.185
595.172;0.195
595.176;0.210
595.180;0.220
595.184;0.210
595.188;0.195
595.192;0.200
595.196;0.205
595.200;0.190
595.204;0.190
595.208;0.185
